Riding.code	Riding	Province	Riding.history	Parliament.no	Term	Id.2	Id	Name	Party.Name	Occupation	Religion	French	Length	switch.check	Ministry	Secretary	Change.party	Temporary.suspended.caucus	Excluded.caucus	Quit.caucus	First.Nations	Country.of.Birth	Note1	Note2	vote.id	H21S1V001	H21S1V002	H21S1V003	H21S1V004	H21S1V005	H21S1V006	H21S1V007	H21S1V008	H21S1V009	H21S1V010	H21S1V011	H21S1V012	H21S1V013	H21S1V014	H21S1V015	H21S1V016	H21S1V017	H21S1V018	H21S1V019	H21S1V020	H21S2V001	H21S2V002	H21S2V003	H21S2V004	H21S2V005	H21S2V006	H21S2V007	H21S2V008	H21S2V009	H21S2V010	H21S2V011	H21S2V012	H21S2V013	H21S2V014	H21S2V015	H21S2V016	H21S2V017	H21S2V018	H21S2V019	H21S2V020	H21S2V021	H21S2V022	H21S2V023	H21S2V024	H21S2V025	H21S2V026	H21S2V027	H21S2V028	H21S2V029	H21S2V030	H21S2V031	H21S2V032	H21S2V033	H21S2V034	H21S2V035	H21S2V036	H21S2V037	H21S2V038	H21S2V039	H21S2V040	H21S2V041	H21S2V042	H21S3V001	H21S3V002	H21S3V003	H21S3V004	H21S3V005	H21S3V006	H21S3V007	H21S3V008	H21S3V009	H21S3V010	H21S3V011	H21S3V012	H21S3V013	H21S4V001	H21S4V002	H21S4V003	H21S4V004	H21S4V005	H21S4V006	H21S4V007	H21S4V008	H21S4V009	H21S4V010	H21S4V011	H21S4V012	H21S4V013	H21S4V014	H21S4V015	H21S4V016	H21S4V017	H21S4V018	H21S4V019	H21S4V020	H21S4V021	H21S4V022	H21S4V023	H21S4V024	H21S4V025	H21S4V026	H21S4V027	H21S4V028	H21S4V029	H21S5V001	H21S5V002	H21S5V003	H21S5V004	H21S5V005	H21S5V006	H21S5V007	H21S5V008	H21S5V009	H21S5V010	H21S5V011	H21S5V012	H21S5V013	H21S5V014	H21S5V015	H21S5V016	H21S5V017	H21S5V018	H21S5V019	H21S5V020	H21S5V021	H21S5V022	H21S5V023	H21S5V024	H21S5V025	H21S5V026	H21S5V027	H21S5V028	H21S6V001	H21S6V002	H21S6V003	H21S6V004	H21S6V005	H21S6V006	H21S6V007	H21S6V008	H21S6V009	H21S6V010	H21S6V011	H21S6V012	H21S6V013	H21S6V014	H21S6V015	H21S6V016	H21S6V017	H21S6V018	H21S6V019	H21S6V020	H21S6V021	H21S6V022	H21S6V023	H21S6V024	H21S6V025	H21S6V026	H21S6V027	H21S6V028	H21S6V029	H21S6V030	H21S6V031	H21S6V032	H21S6V033	H21S6V034	H21S7V001	H21S7V002	H21S7V003	H21S7V004	H21S7V005	H21S7V006	H21S7V007	H21S7V008	H21S7V009	H21S7V010	H21S7V011	H21S7V012	H21S7V013	H21S7V014	H21S7V015	H21S7V016	H21S7V017	H21S7V018	H21S7V019	H21S7V020	H21S7V021	H21S7V022	H21S7V023	H21S7V024	H21S7V025	H21S7V026	H21S7V027	H21S7V028	H21S7V029	H21S7V030	H21S7V031	H21S7V032	H21S7V033	H21S7V034	H21S7V035	H21S7V036	H21S7V037	H21S7V038	H21S7V039
263	"HALIFAX"	"Nova Scotia"	"1867 - "	21	"1949.06.27-1950.05.01"	163	"0cd180b9-3a82-4810-b0ce-83bc28f5b7c5"	"ISNOR, Gordon B."	"Liberal Party of Canada"	"Merchant"		0	4								""	""	"Resignation. Called to the Senate: 1950.05.01"		""	"2"	"9"	"9"	"1"	"9"	"1"	"2"	"1"	"2"	"2"	"2"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"9"	"2"	"2"	"2"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"9"	"1"	"2"	"2"	"1"	"9"	"2"	"2"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"
23	"ASSINIBOIA"	"Saskatchewan"	"1907 - 1987"	21	"1949.06.27"	177	"0daa460f-b2c1-447e-abbe-c4bd1f237b32"	"ARGUE, Hazen R."	"Co-operative Commonwealth Federation"	"Farmer"		0	2								""	""	""		""	"1"	"9"	"9"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"9"	"2"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"1"	"1"	"9"	"9"	"9"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"9"	"9"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"9"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"9"	"9"	"9"	"2"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"2"	"1"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"9"	"9"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"9"	"9"	"9"	"1"	"2"	"9"	"9"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"9"	"9"	"9"	"2"	"1"	"9"	"1"	"1"	"2"	"1"	"1"
169	"DAUPHIN"	"Manitoba"	"1903 - 1983"	21	"1949.06.27"	181	"0e1575e1-8782-4de1-8bdb-742a2019685e"	"WARD, William John"	"Liberal Party of Canada"	"Farmer, insurance agent, real estate agent"		0	6								""	""	""		""	"9"	"9"	"9"	"9"	"1"	"1"	"2"	"1"	"9"	"2"	"9"	"1"	"1"	"2"	"2"	"1"	"1"	"2"	"1"	"2"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"9"	"2"	"2"	"9"	"2"	"2"	"2"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"1"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"9"	"2"	"2"	"2"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"2"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"1"	"2"	"1"	"9"	"9"	"9"	"1"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"1"	"9"	"9"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"9"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"2"	"2"	"9"	"9"	"9"	"9"	"1"	"2"	"2"	"2"	"1"	"1"	"9"	"2"	"2"	"2"	"1"	"9"	"9"	"9"	"2"	"2"	"9"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"9"	"9"	"1"	"9"	"2"	"2"	"2"	"2"	"2"	"2"
103	"CALGARY WEST"	"Alberta"	"1914 - 1952"	21	"1951.12.10"	194	"0f4410c6-c39e-4ce0-b9ce-072bdc2937f0"	"NICKLE, Carl Olof"	"Progressive Conservative Party"	"Editor, oilman, publisher"		0	1								""	""	""		""	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"1"	"9"	"1"	"9"	"9"	"1"	"2"	"1"	"2"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"9"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"1"	"9"	"2"	"2"	"1"	"1"	"1"	"2"	"9"	"9"	"9"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"9"	"9"	"2"	"1"	"1"	"1"	"9"	"1"	"1"	"9"
697	"SPRINGFIELD"	"Manitoba"	"1914 - 1966"	21	"1949.06.27"	206	"0fc94914-7f59-491d-86f3-2cfe623710e2"	"SINNOTT, John Sylvester"	"Liberal Party of Canada"	"Farmer, implement agent"		0	2								""	""	""		""	"2"	"2"	"2"	"9"	"1"	"9"	"9"	"9"	"2"	"1"	"1"	"1"	"1"	"2"	"9"	"1"	"9"	"9"	"9"	"9"	"1"	"2"	"9"	"9"	"2"	"2"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"9"	"1"	"1"	"2"	"9"	"2"	"2"	"1"	"1"	"9"	"9"	"2"	"2"	"1"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"1"	"9"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"9"	"2"	"2"	"2"	"1"	"2"	"9"	"2"	"2"	"2"	"9"	"2"	"2"	"2"	"1"	"9"	"2"	"1"	"1"	"1"	"9"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"9"	"9"	"2"	"2"	"2"	"2"	"9"	"2"	"1"	"1"	"2"	"1"	"9"	"2"	"2"	"9"	"2"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"9"	"2"	"2"	"2"	"2"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"9"	"2"	"2"	"1"	"9"	"9"	"2"	"2"	"2"	"1"	"9"	"2"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"9"	"9"	"9"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"2"
142	"CHATEAUGUAY--HUNTINGDON--LAPRAIRIE"	"Quebec"	"1947 - 1966"	21	"1949.06.27"	211	"100769e9-710c-4d67-8e3a-77ef5e47b396"	"BLACK, Donald E."	"Liberal Party of Canada"	"Farmer, merchant"		0	4								""	""	""		""	"9"	"2"	"9"	"9"	"1"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"2"	"2"	"1"	"1"	"1"	"9"	"9"	"9"	"2"	"9"	"2"	"2"	"2"	"1"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"9"	"9"	"9"	"2"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"2"	"1"	"9"	"2"	"9"	"9"	"9"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"1"	"2"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"9"	"1"	"1"	"2"	"1"	"2"	"2"	"2"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"2"	"9"	"2"	"9"	"9"	"2"	"9"	"9"	"2"	"2"	"2"	"2"	"9"	"1"	"1"	"9"	"2"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"1"	"9"	"9"	"9"	"2"	"9"	"2"	"2"	"9"	"9"	"9"	"1"	"9"	"1"	"9"	"2"	"9"	"9"	"2"	"2"	"9"	"9"	"9"	"9"
823	"WINNIPEG NORTH CENTRE"	"Manitoba"	"1924 - 1996"	21	"1949.06.27"	215	"103e48f0-b6bb-43eb-9c06-7ceffaf3ea78"	"KNOWLES, Stanley H."	"Co-operative Commonwealth Federation"	"Clergyperson, minister, printer"		0	3								""	"United States"	""		""	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"9"	"9"	"9"	"9"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"9"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"2"	"1"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"9"	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"9"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"9"	"9"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"1"
167	"DANFORTH"	"Ontario"	"1933 - 1966"	21	"1949.06.27-1952.10.24"	232	"11a54902-a69c-44f3-b960-cbb6e4ebbddc"	"HARRIS, Joseph H."	"Progressive Conservative Party"	"Businessman, director, manager, manufacturer"		0	8								""	""	"Died in office: 1952.10.24"		""	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"1"	"1"	"2"	"2"	"9"	"2"	"9"	"2"	"1"	"9"	"1"	"2"	"1"	"2"	"9"	"9"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"1"	"1"	"2"	"1"	"9"	"9"	"1"	"1"	"1"	"1"	"1"	"9"	"1"	"2"	"1"	"1"	"2"	"2"	"9"	"9"	"2"	"9"	"9"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"9"	"9"	"9"	"9"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"
564	"PRINCE"	"Prince Edward Island"	"1903 - 1966"	21	"1949.06.27"	237	"11d8e109-4198-4aaf-b717-8b74761cd604"	"MACNAUGHT, John Watson"	"Liberal Party of Canada"	"Barrister"		0	2			1					""	""	""		""	"2"	"2"	"9"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"2"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"9"	"9"	"2"	"2"	"2"	"1"	"9"	"2"	"2"	"1"	"2"	"2"	"1"	"1"	"9"	"9"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"9"	"2"	"2"	"1"	"2"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"9"	"9"	"2"	"2"	"1"	"9"	"1"	"2"	"9"	"9"	"2"	"9"	"2"	"2"	"9"	"9"	"1"	"2"	"1"	"9"	"9"	"1"	"2"	"2"	"1"	"9"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"2"	"9"	"9"	"2"	"1"	"1"	"2"	"1"	"2"	"9"	"9"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"9"	"9"	"9"	"2"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"9"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"2"	"2"	"1"	"9"	"9"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"2"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"2"
549	"PETERBOROUGH WEST"	"Ontario"	"1867 - 1952"	21	"1949.06.27"	240	"122985bb-8354-4928-95e2-c74d0fbd4fa4"	"FRASER, Gordon Knapman"	"Progressive Conservative Party"	"Financial agent / adviser / consultant, gentleman"		0	3								""	""	""		""	"1"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"9"	"9"	"9"	"2"	"1"	"1"	"2"	"2"	"1"	"2"	"9"	"2"	"1"	"1"	"1"	"2"	"1"	"2"	"9"	"9"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"9"	"9"	"1"	"1"	"1"	"2"	"2"	"9"	"9"	"2"	"1"	"2"	"1"	"2"	"1"	"2"	"9"	"9"	"1"	"1"	"2"	"9"	"1"	"1"	"1"	"9"	"9"	"2"	"1"	"1"	"9"	"1"	"2"	"2"	"9"	"1"	"1"	"2"	"1"	"1"	"2"	"1"	"9"	"9"	"2"	"9"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"9"	"2"	"9"	"2"	"1"	"1"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"9"	"9"	"9"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"1"	"9"	"9"	"9"	"9"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"9"	"9"	"1"	"1"	"9"	"1"	"2"	"2"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"9"	"9"	"1"	"9"	"9"	"2"	"9"	"9"	"9"	"1"	"1"	"9"	"9"	"1"	"1"	"2"	"2"	"2"	"2"	"9"	"1"	"2"	"1"	"1"	"1"	"9"	"9"	"1"	"1"
769	"VEGREVILLE"	"Alberta"	"1924 - 1996"	21	"1949.06.27"	253	"12e5efde-6e7d-4eda-b906-7d5394dec485"	"DECORE, John"	"Liberal Party of Canada"	"Barrister, lawyer, teacher"		0	1								""	""	""		""	"2"	"2"	"2"	"1"	"9"	"1"	"2"	"1"	"9"	"2"	"2"	"1"	"1"	"2"	"9"	"9"	"1"	"9"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"1"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"9"	"2"	"2"	"2"	"1"	"2"	"9"	"2"	"9"	"2"	"1"	"2"	"2"	"2"	"1"	"9"	"9"	"1"	"1"	"9"	"2"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"9"	"9"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"9"	"9"	"2"	"2"	"2"	"9"	"2"	"9"	"9"	"9"	"2"	"2"	"1"	"1"	"2"	"9"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"2"	"2"	"1"	"9"	"9"	"2"	"2"	"9"	"1"	"2"	"2"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"9"	"9"	"9"	"1"	"9"	"2"	"9"	"2"	"2"	"2"	"9"
723	"TERREBONNE"	"Quebec"	"1867 - 1996"	21	"1949.06.27"	295	"15f7b640-a209-4f80-8dd3-69851bfeb8ad"	"BERTRAND, Lionel"	"Liberal Party of Canada"	"Journalist, newspaper editor"		1	3								""	""	""		""	"2"	"2"	"2"	"9"	"9"	"1"	"2"	"1"	"9"	"9"	"9"	"9"	"1"	"9"	"9"	"9"	"9"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"1"	"9"	"2"	"9"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"9"	"2"	"2"	"1"	"2"	"2"	"2"	"9"	"2"	"2"	"2"	"2"	"9"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"1"	"2"	"9"	"9"	"2"	"2"	"9"	"9"	"2"	"2"	"2"	"9"	"9"	"9"	"2"	"9"	"9"	"1"	"9"	"9"	"2"	"2"	"9"	"9"	"1"	"9"	"9"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"9"	"2"	"9"	"9"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"9"	"9"	"2"	"2"	"9"	"9"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"9"	"9"	"9"	"2"	"9"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"
1124	"ST-DENIS"	"Quebec"	"1947 - 1952"	21	"1949.06.27"	298	"1647b84c-1764-48b8-a6af-5e29cbded7d7"	"DENIS, Azellus"	"Liberal Party of Canada"	"Lawyer"		1	4								""	""	""		""	"9"	"9"	"2"	"9"	"1"	"1"	"2"	"1"	"2"	"2"	"9"	"9"	"9"	"2"	"2"	"9"	"9"	"1"	"9"	"9"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"1"	"2"	"2"	"1"	"9"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"2"	"2"	"9"	"9"	"9"	"1"	"9"	"2"	"2"	"1"	"2"	"9"	"9"	"2"	"9"	"2"	"2"	"9"	"2"	"2"	"9"	"9"	"9"	"9"	"2"	"2"	"9"	"2"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"1"	"2"	"9"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"9"	"1"	"9"	"9"	"2"	"2"	"2"	"9"	"2"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"9"	"2"	"9"	"9"	"9"	"9"	"2"	"9"	"1"	"9"	"9"	"9"	"2"	"9"	"1"	"9"	"9"	"9"	"2"	"9"	"2"	"2"	"9"	"9"	"9"	"1"	"9"	"9"	"9"	"2"	"1"	"2"	"2"	"2"	"9"	"9"	"9"	"9"
