Riding.code	Riding	Province	Riding.history	Parliament.no	Term	Id.2	Id	Name	Party.Name	Occupation	Religion	French	Length	switch.check	Ministry	Secretary	Change.party	Temporary.suspended.caucus	Excluded.caucus	Quit.caucus	First.Nations	Country.of.Birth	Note1	Note2	vote.id	H29S1V001	H29S1V002	H29S1V003	H29S1V004	H29S1V005	H29S1V006	H29S1V007	H29S1V008	H29S1V009	H29S1V010	H29S1V011	H29S1V012	H29S1V013	H29S1V014	H29S1V015	H29S1V016	H29S1V017	H29S1V018	H29S1V019	H29S1V020	H29S1V021	H29S1V022	H29S1V023	H29S1V024	H29S1V025	H29S1V026	H29S1V027	H29S1V028	H29S1V029	H29S1V030	H29S1V031	H29S1V032	H29S1V033	H29S1V034	H29S1V035	H29S1V036	H29S1V037	H29S1V038	H29S1V039	H29S1V040	H29S1V041	H29S1V042	H29S1V043	H29S1V044	H29S1V045	H29S1V046	H29S1V047	H29S1V048	H29S1V049	H29S1V050	H29S1V051	H29S1V052	H29S1V053	H29S1V054	H29S1V055	H29S1V056	H29S1V057	H29S1V058	H29S1V059	H29S1V060	H29S1V061	H29S1V062	H29S1V063	H29S1V064	H29S1V065	H29S1V066	H29S1V067	H29S1V068	H29S1V069	H29S1V070	H29S1V071	H29S1V072	H29S1V073	H29S2V001	H29S2V002	H29S2V003	H29S2V004	H29S2V005	H29S2V006	H29S2V007	H29S2V008
695	"SOUTH WESTERN NOVA"	"Nova Scotia"	"1966 - 1976"	29	"1972.10.30"	2618	"bba77dd2-2c2b-44f3-997d-7777bd1cf011"	"HALIBURTON, Charles E."	"Progressive Conservative Party"	"Barrister, lawyer"		0	1								""	""	""		""	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"9"	"1"	"2"	"1"	"9"	"9"	"9"	"2"	"1"	"1"	"1"	"2"	"1"	"9"	"1"	"1"	"1"	"1"	"9"	"9"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"9"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"9"	"9"	"9"	"1"	"1"	"1"	"9"	"9"	"2"	"1"
812	"WESTMOUNT"	"Quebec"	"1966 - 1978"	29	"1972.10.30"	2634	"bcf1b481-1534-4cda-8cad-80c22792e971"	"DRURY, C.M."	"Liberal Party of Canada"	"Businessman, lawyer, public servant"		0	5		1						""	""	""		""	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"9"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"9"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"9"	"1"	"2"
116	"CARDIGAN"	"Prince Edward Island"	"1966 - "	29	"1972.10.30"	2682	"c0abac27-72aa-4cd8-8292-5296307e6e89"	"MACDONALD, Daniel Joseph"	"Liberal Party of Canada"	"Farmer, military, military"		0	1		1						""	""	""		""	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"9"	"9"	"9"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"9"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"9"	"9"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"
272	"HAMILTON WEST"	"Ontario"	"1903 - 2003"	29	"1972.10.30"	2705	"c1f28411-ee02-4c23-9765-00b8c66fa99b"	"ALEXANDER, Lincoln M."	"Progressive Conservative Party"	"Barrister and solicitor, lawyer"		0	2								""	""	""		""	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"1"	"9"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"9"	"1"	"1"	"1"	"1"	"9"	"9"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"1"
352	"LABELLE"	"Quebec"	"1892 - 1987"	29	"1972.10.30"	2720	"c32c74a5-e4ff-4e12-914e-9047290829b3"	"DUPRAS, Maurice"	"Liberal Party of Canada"	"Businessman, insurance broker"		1	2								""	""	""		""	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"9"	"2"	"1"	"1"	"1"	"9"	"9"	"1"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"
824	"WINNIPEG SOUTH"	"Manitoba"	"1914 - 1976"	29	"1972.10.30"	2733	"c42c88dd-3857-40fe-a2dd-a5dc179e8ffc"	"RICHARDSON, James"	"Liberal Party of Canada"	"Businessman"		0	2		1						""	""	""		""	"2"	"9"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"9"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"9"	"9"	"9"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"9"	"9"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"9"	"9"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"
377	"LASALLE"	"Quebec"	"1966 - 1973"	29	"1972.10.30"	2737	"c48253a3-d397-42f0-b1fa-7ea62c70cb1a"	"CAMPBELL, John"	"Liberal Party of Canada"	"Businessman, insurance agent"		0	1								""	""	""		""	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"2"	"1"	"9"	"2"	"9"	"9"	"9"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"9"	"1"	"2"	"1"	"1"	"2"	"9"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"9"	"2"
555	"PORT ARTHUR"	"Ontario"	"1933 - 1976"	29	"1972.10.30"	2752	"c5839d00-6380-4e74-91ce-c7dedadc181e"	"ANDRAS, Bob"	"Liberal Party of Canada"	"Automobile dealer, businessman"		0	3		1						""	""	""		""	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"9"	"2"	"1"	"9"	"2"	"1"	"9"	"9"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"9"	"2"	"2"	"1"	"9"	"1"	"2"
1257	"ST. JOHN'S EAST"	"Newfoundland and Labrador"	"1952 - 1987"	29	"1972.10.30"	2762	"c66cf26a-e903-46cf-9b31-057ed4080f6c"	"MCGRATH, James A."	"Progressive Conservative Party"	"Advertising executive, advertising salesman, broadcaster, sales agent, sales executive"		0	5								""	""	""		""	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"1"	"9"	"1"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"1"	"9"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"1"	"9"	"9"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"1"
848	"YORK WEST"	"Ontario"	"1914 - "	29	"1972.10.30"	2772	"c6ba1fdf-fd67-4837-9fb4-a95bf59c0f15"	"FLEMING, Jim"	"Liberal Party of Canada"	"Commentator, executive assistant, journalist"		0	1								""	""	""		""	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"9"	"9"	"9"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"
670	"SASKATOON--HUMBOLDT"	"Saskatchewan"	"1966 - 1976"	29	"1972.10.30"	2811	"c97a5dad-3c56-4861-9d78-991bb0107b29"	"LANG, Otto"	"Liberal Party of Canada"	"Dean, lawyer"		0	2		1						""	""	""		""	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"9"	"1"	"1"	"2"	"2"	"1"	"2"	"9"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"9"	"9"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"2"	"2"	"2"	"2"	"1"	"9"	"9"	"2"
547	"PETERBOROUGH"	"Ontario"	"1952 - "	29	"1972.10.30"	2814	"c9947361-b10b-499d-b18f-118914c71526"	"FAULKNER, Hugh"	"Liberal Party of Canada"	"Teacher"		0	3		1						""	""	""		""	"9"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"9"	"9"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"9"	"2"	"1"	"1"	"2"	"1"	"9"	"2"	"9"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"
365	"LAMBTON--KENT"	"Ontario"	"1933 - 1976"	29	"1972.10.30"	2817	"c9d6a895-dcc2-4f5f-b67c-ce2a995d8cb8"	"HOLMES, J.R. Bob"	"Progressive Conservative Party"	"Physician"		0	1								""	""	""		""	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"9"	"1"	"2"	"2"	"2"	"9"	"9"	"2"	"1"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"9"	"1"	"1"	"1"	"9"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"1"
763	"VANCOUVER QUADRA"	"British Columbia"	"1947 - "	29	"1972.10.30"	2843	"cbd15076-7da5-411f-b2df-85bd2fbece81"	"CLARKE, Bill"	"Progressive Conservative Party"	"Businessman, chartered accountant"		0	1								""	""	""		""	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"9"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"9"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"9"	"2"	"1"
269	"HAMILTON EAST"	"Ontario"	"1903 - 2003"	29	"1972.10.30"	2847	"cc275cc9-05f6-4a1e-9dc5-ad07470a59ef"	"MUNRO, John Carr"	"Liberal Party of Canada"	"Barrister and solicitor, lawyer"		0	5		1						""	""	""		""	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"2"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"9"	"2"	"1"	"9"	"1"	"2"
531	"PALLISER"	"Alberta"	"1966 - 1976"	29	"1972.10.30"	2859	"cd078383-3a12-4e0c-bc6b-c654b8fa1ad7"	"SCHUMACHER, Stan"	"Progressive Conservative Party"	"Barrister, lawyer"		0	2								""	""	""		""	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"9"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"9"	"9"	"2"	"2"	"1"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"1"	"1"	"9"	"9"	"9"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"9"	"9"	"9"	"1"	"2"	"2"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"1"
786	"VICTORIA--HALIBURTON"	"Ontario"	"1966 - 1998"	29	"1972.10.30"	2861	"cd2c6059-07dd-4cbf-83af-038dc3aa8b0e"	"SCOTT, Bill"	"Progressive Conservative Party"	"Merchant"		0	3								""	""	""		""	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"9"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"9"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"9"	"1"	"9"	"1"	"9"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"9"	"9"	"9"	"1"	"1"	"1"	"1"	"9"	"2"	"2"	"1"
453	"MONCTON"	"New Brunswick"	"1966 - 1998"	29	"1972.10.30"	2862	"cd4916de-cbb1-4fa0-98f1-ae7f5718ac57"	"THOMAS, Charles H."	"Progressive Conservative Party"	"Businessman, wholesaler"		0	2								""	""	""		""	"1"	"1"	"1"	"9"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"9"	"1"	"2"	"2"	"2"	"2"	"9"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"9"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"1"
465	"MOOSE JAW"	"Saskatchewan"	"1966 - 1987"	29	"1972.10.30"	2882	"ce8a46df-49aa-45eb-a0f7-991e64d2608e"	"NEIL, Doug"	"Progressive Conservative Party"	"Author, barrister and solicitor, lawyer"		0	1								""	""	""		""	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"9"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"9"	"9"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"1"
610	"RICHMOND"	"Quebec"	"1966 - 1980"	29	"1972.10.30"	2883	"ce9a66ca-58f5-4d64-918f-26afccb95d02"	"BEAUDOIN, Leonel"	"Social Credit"	"Insurance agent"		1	2								""	""	""		""	"2"	"2"	"1"	"9"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"9"	"1"	"1"	"9"	"2"	"1"	"2"	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"9"	"2"	"9"	"9"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"1"	"2"	"2"	"9"	"2"	"9"	"2"
36	"BEAUCE"	"Quebec"	"1867 - "	29	"1972.10.30"	2912	"d15b7493-eeea-4a3f-a103-8e37fabc36da"	"CARON, Yves"	"Liberal Party of Canada"	"Accounting clerk, distributor - beer, sales agent, sales representative"		1	1								""	""	""		""	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"9"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"1"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"
210	"ESQUIMALT--SAANICH"	"British Columbia"	"1952 - 1987"	29	"1972.10.30"	2914	"d1c4aaea-4f83-4d4a-b04f-0ba13e6c4bc9"	"MUNRO, Donald"	"Progressive Conservative Party"	"Diplomat"		0	1								""	""	""		""	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"9"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"9"	"2"	"2"	"1"
558	"PORTAGE"	"Manitoba"	"1966 - 1976"	29	"1972.10.30"	2916	"d2023724-5558-4c87-90e1-f0493793c348"	"MASNIUK, Peter P."	"Progressive Conservative Party"	"Section foreman"		0	1								""	""	""		""	"1"	"1"	"1"	"9"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"9"	"2"	"2"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"9"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"9"	"9"	"1"	"1"	"1"	"2"	"2"	"2"	"1"
62	"BRANDON--SOURIS"	"Manitoba"	"1952 - "	29	"1972.10.30"	2922	"d25060a9-6d52-4461-a569-fc17c9e6d009"	"DINSDALE, Walter"	"Progressive Conservative Party"	"Lecturer, social worker, teacher"		0	9								""	""	""		""	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"9"	"2"	"2"	"1"	"2"	"1"	"9"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"1"	"9"	"1"	"9"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"9"	"9"	"9"	"1"	"1"	"1"	"1"	"2"	"9"	"2"	"1"
474	"NANAIMO--COWICHAN--THE ISLANDS"	"British Columbia"	"1962 - 1976"	29	"1972.10.30"	2936	"d34eb71d-3bc8-4258-8a3f-2007fa662c38"	"DOUGLAS, T.C. Tommy"	"New Democratic Party"	"Minister, printer"		0	7								""	"Scotland"	""		""	"2"	"2"	"2"	"9"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"9"	"2"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"9"	"9"	"2"	"9"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"9"	"1"	"1"
243	"GLOUCESTER"	"New Brunswick"	"1867 - 1990"	29	"1972.10.30"	2955	"d4b8fbf1-c8ad-4200-b2d2-dbf1c946820e"	"BREAU, Herb"	"Liberal Party of Canada"	"Business manager"		1	2			1					""	""	""		""	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"9"	"1"	"2"	"2"	"1"	"2"	"9"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"1"	"2"	"9"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"2"	"1"	"2"
596	"REGINA EAST"	"Saskatchewan"	"1966 - 1976"	29	"1972.10.30"	2956	"d4dd5b87-e7e0-4de0-8423-09a740665214"	"BALFOUR, Jim"	"Progressive Conservative Party"	"Barrister and solicitor"		0	1								""	""	""		""	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"9"	"1"	"9"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"9"	"9"	"9"	"1"	"1"	"1"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"9"	"9"	"1"
825	"WINNIPEG SOUTH CENTRE"	"Manitoba"	"1924 - 1976"	29	"1972.10.30"	2972	"d5ab331b-3ffc-4ba5-9788-c8039abf7a14"	"MCKENZIE, Dan"	"Progressive Conservative Party"	"Communication supervisor"		0	1								""	""	""		""	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"1"
1260	"ST. JOHN'S WEST"	"Newfoundland and Labrador"	"1952 - 1987"	29	"1972.10.30"	2987	"d68d8ac4-e57d-4eeb-8af3-efb7664ea1eb"	"CARTER, Walter"	"Progressive Conservative Party"	"Businessman, director"		0	2								""	""	""		""	"1"	"1"	"1"	"9"	"2"	"2"	"1"	"9"	"1"	"2"	"2"	"1"	"2"	"1"	"9"	"1"	"2"	"2"	"2"	"2"	"1"	"9"	"9"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"1"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"1"	"1"	"1"	"9"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"9"	"1"	"1"	"9"	"2"	"9"	"2"	"1"
