vote_number,date,subject,bill_number,result,yeas,nays,paired
649,2018-04-18T18:10:27,"2nd reading of Bill S-210, An Act to amend An Act to amend the Immigration and Refugee Protection Act, the Civil Marriage Act and the Criminal Code and to make consequential amendments to other Acts",S-210,Agreed To,293,1,0
648,2018-04-18T18:00:07,"Concurrence at report stage of Bill C-374, An Act to amend the Historic Sites and Monuments Act (composition of the Board)",C-374,Agreed To,294,0,0
647,2018-04-16T19:15:59,"2nd reading of Bill C-68, An Act to amend the Fisheries Act and other Acts in consequence",C-68,Agreed To,185,78,0
646,2018-03-28T18:05:11,"3rd reading and adoption of Bill S-232, An Act respecting Canadian Jewish Heritage Month",S-232,Agreed To,294,0,0
645,2018-03-28T17:55:46,"Concurrence at report stage of Bill C-344, An Act to amend the Department of Public Works and Government Services Act (community benefit)",C-344,Agreed To,200,92,0
644,2018-03-28T17:45:07,"2nd reading of Bill C-71, An Act to amend certain Acts and Regulations in relation to firearms",C-71,Agreed To,206,88,0
643,2018-03-28T15:45:14,Motion to proceed to Orders of the Day,,Agreed To,166,132,0
642,2018-03-27T15:45:00,Ways and Means motion No. 23,,Agreed To,167,136,0
641,2018-03-27T11:48:00,"Time allocation for Bill C-71, An Act to amend certain Acts and Regulations in relation to firearms",C-71,Agreed To,167,133,0
640,2018-03-27T10:35:00,Motion to proceed to Orders of the Day,,Agreed To,166,121,0
639,2018-03-26T17:00:00,"Time allocation for Bill C-68, An Act to amend the Fisheries Act and other Acts in consequence",C-68,Agreed To,165,119,0
638,2018-03-26T13:35:00,Motion to adjourn the debate,,Agreed To,163,116,0
637,2018-03-22T20:45:00,Concurrence in an opposed item,,Agreed To,151,45,2
636,2018-03-22T20:44:00,Concurrence in an opposed item,,Agreed To,155,40,2
635,2018-03-22T20:43:00,Concurrence in an opposed item,,Agreed To,150,37,2
634,2018-03-22T20:42:00,Concurrence in an opposed item,,Agreed To,140,41,2
633,2018-03-22T20:41:00,Concurrence in an opposed item,,Agreed To,144,43,2
632,2018-03-22T20:40:00,Concurrence in an opposed item,,Agreed To,146,44,2
631,2018-03-22T20:39:00,Concurrence in an opposed item,,Agreed To,144,45,2
630,2018-03-22T20:38:00,Concurrence in an opposed item,,Agreed To,122,44,2
629,2018-03-22T20:37:00,Concurrence in an opposed item,,Agreed To,128,42,2
628,2018-03-22T20:36:00,Concurrence in an opposed item,,Agreed To,134,44,2
627,2018-03-22T20:35:00,Concurrence in an opposed item,,Agreed To,133,43,2
626,2018-03-22T20:34:00,Concurrence in an opposed item,,Agreed To,133,46,2
625,2018-03-22T20:33:00,Concurrence in an opposed item,,Agreed To,133,44,2
624,2018-03-22T20:32:00,Concurrence in an opposed item,,Agreed To,137,43,2
623,2018-03-22T20:31:00,Concurrence in an opposed item,,Agreed To,131,46,2
622,2018-03-22T20:30:00,Concurrence in an opposed item,,Agreed To,128,42,2
621,2018-03-22T20:29:00,Concurrence in an opposed item,,Agreed To,145,43,2
620,2018-03-22T20:28:00,Concurrence in an opposed item,,Agreed To,133,43,2
619,2018-03-22T20:27:00,Concurrence in an opposed item,,Agreed To,129,39,2
618,2018-03-22T20:26:00,Concurrence in an opposed item,,Agreed To,132,34,2
617,2018-03-22T20:25:00,Concurrence in an opposed item,,Agreed To,130,28,2
616,2018-03-22T20:24:00,Concurrence in an opposed item,,Agreed To,131,27,2
615,2018-03-22T20:23:00,Concurrence in an opposed item,,Agreed To,128,27,2
614,2018-03-22T20:21:00,Concurrence in an opposed item,,Agreed To,130,28,2
613,2018-03-22T20:20:00,Concurrence in an opposed item,,Agreed To,128,25,2
612,2018-03-22T20:19:00,Concurrence in an opposed item,,Agreed To,127,27,2
611,2018-03-22T20:18:00,Concurrence in an opposed item,,Agreed To,144,22,2
610,2018-03-22T20:17:00,Concurrence in an opposed item,,Agreed To,146,39,2
609,2018-03-22T20:16:00,Concurrence in an opposed item,,Agreed To,141,39,2
608,2018-03-22T20:15:00,Concurrence in an opposed item,,Agreed To,137,39,2
607,2018-03-22T20:14:00,Concurrence in an opposed item,,Agreed To,142,36,2
606,2018-03-22T20:13:00,Concurrence in an opposed item,,Agreed To,140,36,2
605,2018-03-22T20:12:00,Concurrence in an opposed item,,Agreed To,138,40,2
604,2018-03-22T20:11:00,Concurrence in an opposed item,,Agreed To,143,39,2
603,2018-03-22T20:10:00,Concurrence in an opposed item,,Agreed To,142,39,2
602,2018-03-22T20:09:00,Concurrence in an opposed item,,Agreed To,141,40,2
601,2018-03-22T20:08:00,Concurrence in an opposed item,,Agreed To,143,42,2
600,2018-03-22T20:07:00,Concurrence in an opposed item,,Agreed To,139,43,2
599,2018-03-22T20:06:00,Concurrence in an opposed item,,Agreed To,136,45,2
598,2018-03-22T20:05:00,Concurrence in an opposed item,,Agreed To,139,45,2
597,2018-03-22T20:04:00,Concurrence in an opposed item,,Agreed To,141,47,2
596,2018-03-22T20:03:00,Concurrence in an opposed item,,Agreed To,136,47,2
595,2018-03-22T20:02:00,Concurrence in an opposed item,,Agreed To,138,46,2
594,2018-03-22T20:01:00,Concurrence in an opposed item,,Agreed To,131,46,2
593,2018-03-22T20:00:00,Concurrence in an opposed item,,Agreed To,144,42,2
592,2018-03-22T19:52:00,Concurrence in an opposed item,,Agreed To,143,40,2
591,2018-03-22T19:51:00,Concurrence in an opposed item,,Agreed To,139,42,2
590,2018-03-22T19:50:00,Concurrence in an opposed item,,Agreed To,139,41,2
589,2018-03-22T19:49:00,Concurrence in an opposed item,,Agreed To,142,46,2
588,2018-03-22T19:48:00,Concurrence in an opposed item,,Agreed To,137,45,2
587,2018-03-22T19:47:00,Concurrence in an opposed item,,Agreed To,138,43,2
586,2018-03-22T19:46:00,Concurrence in an opposed item,,Agreed To,137,45,2
585,2018-03-22T19:45:00,Concurrence in an opposed item,,Agreed To,140,45,2
584,2018-03-22T19:44:00,Concurrence in an opposed item,,Agreed To,149,41,2
583,2018-03-22T19:43:00,Concurrence in an opposed item,,Agreed To,146,46,2
582,2018-03-22T19:42:00,Concurrence in an opposed item,,Agreed To,135,42,2
581,2018-03-22T19:41:00,Concurrence in an opposed item,,Agreed To,141,40,2
580,2018-03-22T19:40:00,Concurrence in an opposed item,,Agreed To,139,40,2
579,2018-03-22T19:39:00,Concurrence in an opposed item,,Agreed To,140,39,2
578,2018-03-22T19:38:00,Concurrence in an opposed item,,Agreed To,130,37,2
577,2018-03-22T19:37:00,Concurrence in an opposed item,,Agreed To,128,39,2
576,2018-03-22T19:36:00,Concurrence in an opposed item,,Agreed To,128,38,2
575,2018-03-22T19:35:00,Concurrence in an opposed item,,Agreed To,119,37,2
574,2018-03-22T19:34:00,Concurrence in an opposed item,,Agreed To,124,37,2
573,2018-03-22T19:33:00,Concurrence in an opposed item,,Agreed To,119,40,2
572,2018-03-22T19:32:00,Concurrence in an opposed item,,Agreed To,115,37,2
571,2018-03-22T19:31:00,Concurrence in an opposed item,,Agreed To,112,35,2
570,2018-03-22T19:30:00,Concurrence in an opposed item,,Agreed To,113,36,2
569,2018-03-22T19:29:00,Concurrence in an opposed item,,Agreed To,113,35,2
568,2018-03-22T19:28:00,Concurrence in an opposed item,,Agreed To,122,34,2
567,2018-03-22T19:27:00,Concurrence in an opposed item,,Agreed To,123,37,2
566,2018-03-22T19:26:00,Concurrence in an opposed item,,Agreed To,123,35,2
565,2018-03-22T19:25:00,Concurrence in an opposed item,,Agreed To,123,37,2
564,2018-03-22T19:24:00,Concurrence in an opposed item,,Agreed To,128,37,2
563,2018-03-22T19:23:00,Concurrence in an opposed item,,Agreed To,134,30,2
562,2018-03-22T19:22:00,Concurrence in an opposed item,,Agreed To,133,28,2
561,2018-03-22T19:21:00,Concurrence in an opposed item,,Agreed To,134,29,2
560,2018-03-22T19:20:00,Concurrence in an opposed item,,Agreed To,138,32,2
559,2018-03-22T19:19:00,Concurrence in an opposed item,,Agreed To,139,35,2
558,2018-03-22T19:18:00,Concurrence in an opposed item,,Agreed To,135,33,2
557,2018-03-22T19:17:00,Concurrence in an opposed item,,Agreed To,129,34,2
556,2018-03-22T19:16:00,Concurrence in an opposed item,,Agreed To,138,36,2
555,2018-03-22T19:15:00,Concurrence in an opposed item,,Agreed To,137,38,2
554,2018-03-22T19:14:00,Concurrence in an opposed item,,Agreed To,138,38,2
553,2018-03-22T19:13:16,Concurrence in an opposed item,,Agreed To,142,38,2
552,2018-03-22T19:12:30,Concurrence in an opposed item,,Agreed To,147,34,2
551,2018-03-22T19:11:15,Concurrence in an opposed item,,Agreed To,146,35,2
550,2018-03-22T19:10:36,Concurrence in an opposed item,,Agreed To,141,41,2
549,2018-03-22T19:09:44,Concurrence in an opposed item,,Agreed To,139,43,2
548,2018-03-22T19:08:26,Concurrence in an opposed item,,Agreed To,139,38,2
547,2018-03-22T19:07:31,Concurrence in an opposed item,,Agreed To,138,39,2
546,2018-03-22T19:06:55,Concurrence in an opposed item,,Agreed To,144,38,2
545,2018-03-22T19:05:53,Concurrence in an opposed item,,Agreed To,141,42,2
544,2018-03-22T19:04:17,Concurrence in an opposed item,,Agreed To,141,35,2
543,2018-03-22T19:03:56,Concurrence in an opposed item,,Agreed To,136,37,2
542,2018-03-22T19:02:45,Concurrence in an opposed item,,Agreed To,139,38,2
541,2018-03-22T19:01:14,Concurrence in an opposed item,,Agreed To,137,39,2
540,2018-03-22T19:00:34,Concurrence in an opposed item,,Agreed To,136,42,2
539,2018-03-22T18:56:00,Concurrence in an opposed item,,Agreed To,136,44,2
538,2018-03-22T18:55:51,"3rd reading and adoption of Bill C-72, An Act for granting to Her Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2018",C-72,Agreed To,128,59,2
537,2018-03-22T18:54:59,"Concurrence at report stage of Bill C-72, An Act for granting to Her Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2018",C-72,Agreed To,127,55,2
536,2018-03-22T18:53:39,"2nd reading of Bill C-72, An Act for granting to Her Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2018",C-72,Agreed To,127,57,2
535,2018-03-22T18:52:00,Concurrence in estimates,,Agreed To,127,60,2
534,2018-03-22T18:51:44,Concurrence in an opposed item,,Agreed To,139,42,2
533,2018-03-22T18:50:16,Concurrence in an opposed item,,Agreed To,151,39,2
532,2018-03-22T18:49:39,Concurrence in an opposed item,,Agreed To,144,41,2
531,2018-03-22T17:47:00,Concurrence in an opposed item,,Agreed To,144,42,2
530,2018-03-22T18:46:00,Concurrence in an opposed item,,Agreed To,143,42,2
529,2018-03-22T18:45:00,Concurrence in an opposed item,,Agreed To,144,46,2
528,2018-03-22T18:44:00,Concurrence in an opposed item,,Agreed To,145,46,2
527,2018-03-22T18:43:00,Concurrence in an opposed item,,Agreed To,145,51,2
526,2018-03-22T18:42:00,Concurrence in an opposed item,,Agreed To,141,48,2
525,2018-03-22T18:41:30,Concurrence in an opposed item,,Agreed To,137,49,2
524,2018-03-22T18:40:27,Concurrence in an opposed item,,Agreed To,149,48,2
523,2018-03-22T18:39:23,Concurrence in an opposed item,,Agreed To,146,49,2
522,2018-03-22T18:38:17,Concurrence in an opposed item,,Agreed To,146,44,2
521,2018-03-22T18:37:07,Concurrence in an opposed item,,Agreed To,145,43,2
520,2018-03-22T18:36:49,Concurrence in an opposed item,,Agreed To,146,43,2
519,2018-03-22T18:35:45,Concurrence in an opposed item,,Agreed To,145,49,2
518,2018-03-22T18:34:40,Concurrence in an opposed item,,Agreed To,144,51,2
517,2018-03-22T18:33:29,Concurrence in an opposed item,,Agreed To,145,49,2
516,2018-03-22T18:32:24,Concurrence in an opposed item,,Agreed To,156,59,2
515,2018-03-22T18:31:56,Concurrence in an opposed item,,Agreed To,153,61,2
514,2018-03-22T18:30:26,Concurrence in an opposed item,,Agreed To,151,63,2
513,2018-03-22T18:29:03,Concurrence in an opposed item,,Agreed To,147,60,2
512,2018-03-22T18:28:25,Concurrence in an opposed item,,Agreed To,152,60,2
511,2018-03-22T18:27:55,Concurrence in an opposed item,,Agreed To,152,57,2
510,2018-03-22T18:26:42,Concurrence in an opposed item,,Agreed To,149,58,2
509,2018-03-22T18:25:37,Concurrence in an opposed item,,Agreed To,153,57,2
508,2018-03-22T18:24:18,Concurrence in an opposed item,,Agreed To,153,63,2
507,2018-03-22T18:23:11,Concurrence in an opposed item,,Agreed To,161,66,2
506,2018-03-22T18:22:04,Concurrence in an opposed item,,Agreed To,157,67,2
505,2018-03-22T18:21:14,Concurrence in an opposed item,,Agreed To,160,66,2
504,2018-03-22T18:20:40,Concurrence in an opposed item,,Agreed To,158,64,2
503,2018-03-22T18:19:58,Concurrence in an opposed item,,Agreed To,161,68,2
502,2018-03-22T18:18:00,Concurrence in an opposed item,,Agreed To,157,69,2
501,2018-03-22T18:17:00,Concurrence in an opposed item,,Agreed To,158,54,2
500,2018-03-22T18:16:00,Concurrence in an opposed item,,Agreed To,159,55,2
499,2018-03-22T18:15:00,Concurrence in an opposed item,,Agreed To,170,56,2
498,2018-03-22T18:14:00,Concurrence in an opposed item,,Agreed To,171,58,2
497,2018-03-22T18:13:00,Concurrence in an opposed item,,Agreed To,174,54,2
496,2018-03-22T18:12:00,Concurrence in an opposed item,,Agreed To,173,58,2
495,2018-03-22T18:11:00,Concurrence in an opposed item,,Agreed To,173,59,2
494,2018-03-22T18:10:00,Concurrence in an opposed item,,Agreed To,175,62,2
493,2018-03-22T18:09:20,Concurrence in an opposed item,,Agreed To,169,66,2
492,2018-03-22T18:08:20,Concurrence in an opposed item,,Agreed To,172,63,2
491,2018-03-22T18:07:20,Concurrence in an opposed item,,Agreed To,172,62,2
490,2018-03-22T18:06:43,Concurrence in an opposed item,,Agreed To,172,62,2
489,2018-03-22T18:05:33,Concurrence in an opposed item,,Agreed To,173,66,2
488,2018-03-22T18:04:06,Concurrence in an opposed item,,Agreed To,175,67,2
487,2018-03-22T18:03:26,Concurrence in an opposed item,,Agreed To,174,66,2
486,2018-03-22T18:02:52,Concurrence in an opposed item,,Agreed To,178,67,2
485,2018-03-22T18:01:27,Concurrence in an opposed item,,Agreed To,182,67,2
484,2018-03-22T18:00:34,Concurrence in an opposed item,,Agreed To,186,68,2
483,2018-03-22T17:59:00,Concurrence in an opposed item,,Agreed To,186,64,2
482,2018-03-22T17:58:00,Concurrence in an opposed item,,Agreed To,187,67,2
481,2018-03-22T17:57:00,Concurrence in an opposed item,,Agreed To,188,71,2
480,2018-03-22T17:56:00,Concurrence in an opposed item,,Agreed To,189,71,2
479,2018-03-22T17:55:53,Concurrence in an opposed item,,Agreed To,187,71,2
478,2018-03-22T17:54:23,Concurrence in an opposed item,,Agreed To,187,71,2
477,2018-03-22T17:53:16,Concurrence in an opposed item,,Agreed To,188,74,2
476,2018-03-22T17:52:24,Concurrence in an opposed item,,Agreed To,191,74,2
475,2018-03-22T17:51:36,Concurrence in an opposed item,,Agreed To,192,76,2
474,2018-03-22T17:50:10,Concurrence in an opposed item,,Agreed To,191,78,2
473,2018-03-22T17:49:08,Concurrence in an opposed item,,Agreed To,191,78,2
472,2018-03-22T17:48:40,Concurrence in an opposed item,,Agreed To,191,79,2
471,2018-03-22T17:47:34,Concurrence in an opposed item,,Agreed To,191,80,2
470,2018-03-22T17:46:40,Concurrence in an opposed item,,Agreed To,192,80,2
469,2018-03-22T17:45:00,Concurrence in an opposed item,,Agreed To,193,80,2
468,2018-03-22T17:44:26,Opposition Motion (National Security Advisor to the Prime Minister),,Negatived,111,161,2
467,2018-03-21T18:25:18,"2nd reading of Bill C-373, An Act respecting a federal framework on distracted driving",C-373,Negatived,136,159,0
466,2018-03-21T18:15:14,"2nd reading of Bill C-375, An Act to amend the Criminal Code (presentence report)",C-375,Agreed To,213,85,0
465,2018-03-21T18:05:24,Nineth Report of the Standing Committee on Environment and Sustainable Development,C-323,Agreed To,163,134,0
464,2018-03-21T17:55:58,"2nd reading of Bill C-364, An Act to amend the Canada Elections Act and to make a consequential amendment to another Act (political financing)",C-364,Negatived,48,250,0
463,2018-03-21T17:45:42,Budgetary policy,,Agreed To,165,131,0
462,2018-03-20T17:45:42,Budgetary policy (amendment),,Negatived,84,214,0
461,2018-03-19T19:00:47,"2nd reading of Bill C-69, An Act to enact the Impact Assessment Act and the Canadian Energy Regulator Act, to amend the Navigation Protection Act and to make consequential amendments to other Acts",C-69,Agreed To,205,97,0
460,2018-03-19T18:50:02,"2nd reading of Bill C-69, An Act to enact the Impact Assessment Act and the Canadian Energy Regulator Act, to amend the Navigation Protection Act and to make consequential amendments to other Acts",C-69,Agreed To,204,97,0
459,2018-03-19T18:40:13,Opposition Motion (Canada Summer Jobs),,Negatived,93,207,0
458,2018-03-19T18:30:50,Budgetary policy (subamendment),,Negatived,49,254,0
457,2018-02-28T15:20:57,Opposition Motion (Phoenix pay system),,Negatived,135,159,0
456,2018-02-28T15:10:37,Private Members' Business M-147 (Special Committee on Homelessness),,Negatived,125,167,0
455,2018-02-27T11:15:29,"Time allocation for Bill C-69, An Act to enact the Impact Assessment Act and the Canadian Energy Regulator Act, to amend the Navigation Protection Act and to make consequential amendments to other Acts",C-69,Agreed To,156,121,0
454,2018-02-26T18:30:00,Opposition Motion (Respect for veterans),,Negatived,120,155,0
453,2018-02-14T15:35:00,"2nd reading of Bill C-378, An Act to amend the Department of Veterans Affairs Act (fairness principles)",C-378,Negatived,137,170,2
452,2018-02-14T15:25:00,"2nd reading of Bill S-228, An Act to amend the Food and Drugs Act (prohibiting food and beverage marketing directed at children)",S-228,Agreed To,220,86,2
451,2018-02-14T15:15:00,"2nd reading of Bill C-371, An Act respecting the prevention of radicalization through foreign funding and making related amendments to the Income Tax Act",C-371,Negatived,95,211,2
450,2018-02-13T15:35:00,Opposition Motion (Trans Mountain Expansion Project ),,Negatived,88,223,2
449,2018-02-13T15:25:00,"3rd reading and adoption of Bill C-50, An Act to amend the Canada Elections Act (political financing)",C-50,Agreed To,215,96,2
448,2018-02-13T15:15:00,Opposition Motion (Tax Fairness in Budget 2018 ),,Negatived,50,258,2
447,2018-02-07T18:50:00,"2nd reading of Bill C-354, An Act to amend the Department of Public Works and Government Services Act (use of wood)",C-354,Agreed To,217,75,2
446,2018-02-07T18:40:00,"2nd reading of Bill C-262, An Act to ensure that the laws of Canada are in harmony with the United Nations Declaration on the Rights of Indigenous Peoples",C-262,Agreed To,217,76,2
445,2018-02-07T18:30:00,Private Members' Business M-148 (National Impaired Driving Prevention Week),,Agreed To,292,0,2
444,2018-02-07T18:20:00,Private Members' Business M-133 (British Home Child Day),,Agreed To,294,0,2
443,2018-02-07T18:10:00,"2nd reading of Bill C-365, An Act to amend the Criminal Code (firefighting equipment)",C-365,Negatived,77,217,2
442,2018-02-07T18:00:00,Opposition Motion (Conflicts of interest),,Negatived,128,166,2
441,2018-02-06T15:35:25,"Concurrence at report stage of Bill C-50, An Act to amend the Canada Elections Act (political financing)",C-50,Agreed To,207,92,0
440,2018-02-06T15:25:42,"Bill C-50, An Act to amend the Canada Elections Act (political financing) (report stage amendment)",C-50,Negatived,133,166,0
439,2018-02-06T15:15:55,"Bill C-50, An Act to amend the Canada Elections Act (political financing) (report stage amendment)",C-50,Negatived,92,207,0
438,2018-01-31T18:20:00,"2nd reading of Bill C-348, An Act to amend the Department of Employment and Social Development Act (persons with disabilities)",C-348,Negatived,133,163,0
437,2018-01-31T18:10:00,Private Members' Business M-124 (Automated external defibrillators),,Agreed To,296,0,0
436,2018-01-31T18:00:49,"3rd reading and adoption of Bill S-2, An Act to amend the Motor Vehicle Safety Act and to make a consequential amendment to another Act",S-2,Agreed To,296,0,0
435,2017-12-13T15:15:27,"3rd reading and adoption of Bill C-24, An Act to amend the Salaries Act and to make a consequential amendment to the Financial Administration Act",C-24,Agreed To,167,125,0
434,2017-12-11T18:55:41,"Concurrence at report stage of Bill C-24, An Act to amend the Salaries Act and to make a consequential amendment to the Financial Administration Act",C-24,Agreed To,168,118,0
433,2017-12-11T18:45:23,"Bill C-24, An Act to amend the Salaries Act and to make a consequential amendment to the Financial Administration Act (report stage amendment)",C-24,Negatived,117,168,0
432,2017-12-06T15:15:00,"3rd reading and adoption of Bill C-58, An Act to amend the Access to Information Act and the Privacy Act and to make consequential amendments to other Acts",C-58,Agreed To,157,126,2
431,2017-12-05T11:23:06,"Time allocation for Bill C-58, An Act to amend the Access to Information Act and the Privacy Act and to make consequential amendments to other Acts",C-58,Agreed To,160,120,0
430,2017-12-04T21:20:20,"3rd reading and adoption of Bill C-63, A second Act to implement certain provisions of the budget tabled in Parliament on March 22, 2017 and other measures",C-63,Agreed To,164,124,0
429,2017-12-04T20:10:26,"3rd reading and adoption of Bill C-63, A second Act to implement certain provisions of the budget tabled in Parliament on March 22, 2017 and other measures",C-63,Agreed To,199,89,0
428,2017-12-04T21:00:53,"3rd reading and adoption of Bill C-63, A second Act to implement certain provisions of the budget tabled in Parliament on March 22, 2017 and other measures",C-63,Agreed To,288,0,0
427,2017-12-04T20:50:15,"3rd reading and adoption of Bill C-63, A second Act to implement certain provisions of the budget tabled in Parliament on March 22, 2017 and other measures",C-63,Agreed To,288,0,0
426,2017-12-04T20:40:17,"3rd reading and adoption of Bill C-63, A second Act to implement certain provisions of the budget tabled in Parliament on March 22, 2017 and other measures",C-63,Agreed To,209,79,0
425,2017-12-04T20:30:15,"Motion respecting Senate amendments to Bill S-3, An Act to amend the Indian Act (elimination of sex-based inequities in registration)",S-3,Agreed To,241,46,0
424,2017-12-04T20:20:59,"Motion respecting Senate amendments to Bill S-3, An Act to amend the Indian Act (elimination of sex-based inequities in registration) (amendment)",S-3,Negatived,36,251,0
423,2017-12-04T20:10:10,11th Report of the Standing Committee on Citizenship and Immigration,,Agreed To,288,0,0
422,2017-12-04T20:00:07,"3rd reading and adoption of Bill C-67, An Act for granting to Her Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2018",C-67,Agreed To,164,124,0
421,2017-12-04T19:50:59,"Concurrence at report stage of Bill C-67, An Act for granting to Her Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2018",C-67,Agreed To,164,124,0
420,2017-12-04T19:40:35,"2nd reading of Bill C-67, An Act for granting to Her Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2018",C-67,Agreed To,164,124,0
419,2017-12-04T19:30:27,Concurrence in estimates,,Agreed To,164,124,0
418,2017-12-04T19:20:55,Concurrence in an opposed item,,Agreed To,164,124,0
417,2017-12-04T19:10:44,Concurrence in an opposed item,,Agreed To,164,124,0
416,2017-12-04T19:00:07,Concurrence in an opposed item,,Agreed To,164,124,0
415,2017-12-04T18:50:49,Concurrence in an opposed item,,Agreed To,164,124,0
414,2017-12-04T18:40:28,Concurrence in an opposed item,,Agreed To,164,124,0
413,2017-12-04T18:30:08,Opposition Motion (ISIS fighters returning to Canada),,Negatived,79,209,0
412,2017-11-29T18:10:56,13th Report of the Standing Committee on Finance,C-240,Agreed To,160,124,2
411,2017-11-29T18:00:36,13th Report of the Standing Committee on Finance (amendment),C-240,Negatived,123,160,2
410,2017-11-28T19:40:00,"Concurrence at report stage of Bill C-63, A second Act to implement certain provisions of the budget tabled in Parliament on March 22, 2017 and other measures",C-63,Agreed To,161,126,0
409,2017-11-28T19:30:25,"Bill C-63, A second Act to implement certain provisions of the budget tabled in Parliament on March 22, 2017 and other measures (report stage amendment)",C-63,Negatived,126,161,0
408,2017-11-28T19:20:00,"Bill C-63, A second Act to implement certain provisions of the budget tabled in Parliament on March 22, 2017 and other measures (report stage amendment)",C-63,Negatived,127,160,0
407,2017-11-28T11:17:57,"Tme allocation for Bill ,",C-63,Agreed To,163,123,0
406,2017-11-27T19:15:55,"Bill C-59, An Act respecting national security matters (referral to a committee before second reading)",C-59,Agreed To,164,118,0
405,2017-11-27T19:05:00,"3rd reading and adoption of Bill C-45, An Act respecting cannabis and to amend the Controlled Drugs and Substances Act, the Criminal Code and other Acts",C-45,Agreed To,200,82,0
404,2017-11-27T18:55:21,"Bill C-45, An Act respecting cannabis and to amend the Controlled Drugs and Substances Act, the Criminal Code and other Acts (recommittal to a committee)",C-45,Negatived,83,199,0
403,2017-11-27T18:45:23,Opposition Motion (Finance Minister's assets),,Negatived,118,163,0
402,2017-11-27T16:30:32,"Concurrence at report stage of Bill C-58, An Act to amend the Access to Information Act and the Privacy Act and to make consequential amendments to other Acts",C-58,Agreed To,157,118,0
401,2017-11-27T15:55:11,Motion to adjourn the debate,,Agreed To,273,1,0
400,2017-11-22T18:00:48,"3rd reading and adoption of Bill S-211, An Act respecting National Sickle Cell Awareness Day",S-211,Agreed To,286,0,0
399,2017-11-21T18:35:48,"Concurrence at report stage of Bill C-45, An Act respecting cannabis and to amend the Controlled Drugs and Substances Act, the Criminal Code and other Acts",C-45,Agreed To,201,97,0
398,2017-11-21T18:25:09,"Bill C-45, An Act respecting cannabis and to amend the Controlled Drugs and Substances Act, the Criminal Code and other Acts (report stage amendment)",C-45,Negatived,90,208,0
397,2017-11-21T18:15:43,"Bill C-45, An Act respecting cannabis and to amend the Controlled Drugs and Substances Act, the Criminal Code and other Acts (report stage amendment)",C-45,Negatived,35,263,0
396,2017-11-21T11:00:26,"Time allocation for Bill C-45, An Act respecting cannabis and to amend the Controlled Drugs and Substances Act, the Criminal Code and other Acts",C-45,Agreed To,170,130,0
395,2017-11-08T19:20:15,"2nd reading of Bill C-346, An Act to amend the Firearms Act (licences)",C-346,Negatived,83,199,2
394,2017-11-08T19:10:51,"2nd reading of Bill C-325, An Act to amend the Canadian Bill of Rights (right to housing)",C-325,Negatived,42,243,2
393,2017-11-08T19:00:38,Private Members' Business M-132 (Federally funded health research),,Agreed To,286,0,2
392,2017-11-08T18:50:41,Private Members' Business M-126 (Portuguese Heritage Month),,Agreed To,287,0,2
391,2017-11-08T18:40:21,"2nd reading of Bill C-63, A second Act to implement certain provisions of the budget tabled in Parliament on March 22, 2017 and other measures",C-63,Agreed To,165,122,2
390,2017-11-08T18:30:48,"2nd reading of Bill C-63, A second Act to implement certain provisions of the budget tabled in Parliament on March 22, 2017 and other measures",C-63,Agreed To,198,89,2
389,2017-11-08T18:20:25,"2nd reading of Bill C-63, A second Act to implement certain provisions of the budget tabled in Parliament on March 22, 2017 and other measures",C-63,Agreed To,252,34,2
388,2017-11-08T18:10:02,"2nd reading of Bill C-63, A second Act to implement certain provisions of the budget tabled in Parliament on March 22, 2017 and other measures",C-63,Agreed To,287,0,2
387,2017-11-08T18:00:53,"2nd reading of Bill C-63, A second Act to implement certain provisions of the budget tabled in Parliament on March 22, 2017 and other measures",C-63,Agreed To,205,82,2
386,2017-11-01T18:20:00,"2nd reading of Bill C-315, An Act to amend the Parks Canada Agency Act (Conservation of National Historic Sites Account)",C-315,Negatived,140,165,2
385,2017-11-01T18:10:00,"2nd reading of Bill C-343, An Act to establish the Office of the Federal Ombudsman for Victims of Criminal Acts and to amend certain Acts",C-343,Negatived,139,166,2
384,2017-11-01T18:00:00,"3rd reading and adoption of Bill C-49, An Act to amend the Canada Transportation Act and other Acts respecting transportation and to make related and consequential amendments to other Acts",C-49,Agreed To,164,139,2
383,2017-10-31T15:00:27,"3rd reading and adoption of Bill C-46, An Act to amend the Criminal Code (offences relating to conveyances) and  to make consequential amendments to other Acts",C-46,Agreed To,186,126,2
382,2017-10-30T19:30:21,"Concurrence at report stage of Bill C-49, An Act to amend the Canada Transportation Act and other Acts respecting transportation and to make related and consequential amendments to other Acts",C-49,Agreed To,165,132,0
381,2017-10-30T19:20:23,"Bill C-49, An Act to amend the Canada Transportation Act and other Acts respecting transportation and to make related and consequential amendments to other Acts (report stage amendment)",C-49,Negatived,132,165,0
380,2017-10-30T19:00:50,"Bill C-49, An Act to amend the Canada Transportation Act and other Acts respecting transportation and to make related and consequential amendments to other Acts (report stage amendment)",C-49,Negatived,131,165,0
