session,party,category,scope,variant,divisions,with_dissent,dissent_rate
44-1,Green Party,supply,uncertain_excluded,all,180,0,0.0
44-1,Green Party,supply,uncertain_excluded,contested,177,0,0.0
44-1,Green Party,supply,unknown_bill_as_government,all,180,0,0.0
44-1,Green Party,supply,unknown_bill_as_government,contested,177,0,0.0
44-1,Green Party,throne_speech,category_only,all,3,0,0.0
44-1,Green Party,throne_speech,category_only,contested,3,0,0.0
44-1,Green Party,throne_speech,documented_free_excluded,all,3,0,0.0
44-1,Green Party,throne_speech,documented_free_excluded,contested,3,0,0.0
44-1,Green Party,throne_speech,uncertain_excluded,all,3,0,0.0
44-1,Green Party,throne_speech,uncertain_excluded,contested,3,0,0.0
44-1,Green Party,throne_speech,unknown_bill_as_government,all,3,0,0.0
44-1,Green Party,throne_speech,unknown_bill_as_government,contested,3,0,0.0
44-1,Liberal,appointment,category_only,all,2,0,0.0
44-1,Liberal,appointment,category_only,contested,1,0,0.0
44-1,Liberal,appointment,documented_free_excluded,all,2,0,0.0
44-1,Liberal,appointment,documented_free_excluded,contested,1,0,0.0
44-1,Liberal,appointment,uncertain_excluded,all,2,0,0.0
44-1,Liberal,appointment,uncertain_excluded,contested,1,0,0.0
44-1,Liberal,appointment,unknown_bill_as_government,all,2,0,0.0
44-1,Liberal,appointment,unknown_bill_as_government,contested,1,0,0.0
44-1,Liberal,committee_report,category_only,all,90,2,2.222222
44-1,Liberal,committee_report,category_only,contested,54,2,3.703704
44-1,Liberal,committee_report,documented_free_excluded,all,90,2,2.222222
44-1,Liberal,committee_report,documented_free_excluded,contested,54,2,3.703704
44-1,Liberal,committee_report,uncertain_excluded,all,90,2,2.222222
44-1,Liberal,committee_report,uncertain_excluded,contested,54,2,3.703704
44-1,Liberal,committee_report,unknown_bill_as_government,all,90,2,2.222222
44-1,Liberal,committee_report,unknown_bill_as_government,contested,54,2,3.703704
44-1,Liberal,government_bill,category_only,all,250,8,3.2
44-1,Liberal,government_bill,category_only,contested,191,6,3.141361
44-1,Liberal,government_bill,documented_free_excluded,all,250,8,3.2
44-1,Liberal,government_bill,documented_free_excluded,contested,191,6,3.141361
44-1,Liberal,government_bill,uncertain_excluded,all,250,8,3.2
44-1,Liberal,government_bill,uncertain_excluded,contested,191,6,3.141361
44-1,Liberal,government_bill,unknown_bill_as_government,all,250,8,3.2
44-1,Liberal,government_bill,unknown_bill_as_government,contested,191,6,3.141361
44-1,Liberal,government_motion,category_only,all,27,1,3.703704
44-1,Liberal,government_motion,category_only,contested,26,1,3.846154
44-1,Liberal,government_motion,documented_free_excluded,all,27,1,3.703704
44-1,Liberal,government_motion,documented_free_excluded,contested,26,1,3.846154
44-1,Liberal,government_motion,uncertain_excluded,all,27,1,3.703704
44-1,Liberal,government_motion,uncertain_excluded,contested,26,1,3.846154
44-1,Liberal,government_motion,unknown_bill_as_government,all,27,1,3.703704
44-1,Liberal,government_motion,unknown_bill_as_government,contested,26,1,3.846154
44-1,Liberal,opposition_motion,category_only,all,75,18,24.0
44-1,Liberal,opposition_motion,category_only,contested,70,18,25.714286
44-1,Liberal,opposition_motion,documented_free_excluded,all,75,18,24.0
44-1,Liberal,opposition_motion,documented_free_excluded,contested,70,18,25.714286
44-1,Liberal,opposition_motion,uncertain_excluded,all,75,18,24.0
44-1,Liberal,opposition_motion,uncertain_excluded,contested,70,18,25.714286
44-1,Liberal,opposition_motion,unknown_bill_as_government,all,75,18,24.0
44-1,Liberal,opposition_motion,unknown_bill_as_government,contested,70,18,25.714286
44-1,Liberal,private_members_business,category_only,all,140,34,24.285714
44-1,Liberal,private_members_business,category_only,contested,77,28,36.363636
44-1,Liberal,private_members_business,documented_free_excluded,all,140,34,24.285714
44-1,Liberal,private_members_business,documented_free_excluded,contested,77,28,36.363636
44-1,Liberal,private_members_business,uncertain_excluded,all,140,34,24.285714
44-1,Liberal,private_members_business,uncertain_excluded,contested,77,28,36.363636
44-1,Liberal,private_members_business,unknown_bill_as_government,all,140,34,24.285714
44-1,Liberal,private_members_business,unknown_bill_as_government,contested,77,28,36.363636
44-1,Liberal,procedural,category_only,all,136,1,0.735294
44-1,Liberal,procedural,category_only,contested,123,1,0.813008
44-1,Liberal,procedural,documented_free_excluded,all,136,1,0.735294
44-1,Liberal,procedural,documented_free_excluded,contested,123,1,0.813008
44-1,Liberal,procedural,uncertain_excluded,all,136,1,0.735294
44-1,Liberal,procedural,uncertain_excluded,contested,123,1,0.813008
44-1,Liberal,procedural,unknown_bill_as_government,all,136,1,0.735294
44-1,Liberal,procedural,unknown_bill_as_government,contested,123,1,0.813008
44-1,Liberal,supply,category_only,all,205,0,0.0
44-1,Liberal,supply,category_only,contested,202,0,0.0
44-1,Liberal,supply,documented_free_excluded,all,205,0,0.0
44-1,Liberal,supply,documented_free_excluded,contested,202,0,0.0
44-1,Liberal,supply,uncertain_excluded,all,205,0,0.0
44-1,Liberal,supply,uncertain_excluded,contested,202,0,0.0
44-1,Liberal,supply,unknown_bill_as_government,all,205,0,0.0
44-1,Liberal,supply,unknown_bill_as_government,contested,202,0,0.0
44-1,Liberal,throne_speech,category_only,all,3,0,0.0
44-1,Liberal,throne_speech,category_only,contested,3,0,0.0
44-1,Liberal,throne_speech,documented_free_excluded,all,3,0,0.0
44-1,Liberal,throne_speech,documented_free_excluded,contested,3,0,0.0
44-1,Liberal,throne_speech,uncertain_excluded,all,3,0,0.0
44-1,Liberal,throne_speech,uncertain_excluded,contested,3,0,0.0
44-1,Liberal,throne_speech,unknown_bill_as_government,all,3,0,0.0
44-1,Liberal,throne_speech,unknown_bill_as_government,contested,3,0,0.0
44-1,NDP,appointment,category_only,all,2,0,0.0
44-1,NDP,appointment,category_only,contested,1,0,0.0
44-1,NDP,appointment,documented_free_excluded,all,2,0,0.0
44-1,NDP,appointment,documented_free_excluded,contested,1,0,0.0
44-1,NDP,appointment,uncertain_excluded,all,2,0,0.0
44-1,NDP,appointment,uncertain_excluded,contested,1,0,0.0
44-1,NDP,appointment,unknown_bill_as_government,all,2,0,0.0
44-1,NDP,appointment,unknown_bill_as_government,contested,1,0,0.0
44-1,NDP,committee_report,category_only,all,90,1,1.111111
44-1,NDP,committee_report,category_only,contested,54,1,1.851852
44-1,NDP,committee_report,documented_free_excluded,all,90,1,1.111111
44-1,NDP,committee_report,documented_free_excluded,contested,54,1,1.851852
44-1,NDP,committee_report,uncertain_excluded,all,90,1,1.111111
44-1,NDP,committee_report,uncertain_excluded,contested,54,1,1.851852
44-1,NDP,committee_report,unknown_bill_as_government,all,90,1,1.111111
44-1,NDP,committee_report,unknown_bill_as_government,contested,54,1,1.851852
44-1,NDP,government_bill,category_only,all,250,2,0.8
44-1,NDP,government_bill,category_only,contested,191,2,1.04712
44-1,NDP,government_bill,documented_free_excluded,all,250,2,0.8
44-1,NDP,government_bill,documented_free_excluded,contested,191,2,1.04712
44-1,NDP,government_bill,uncertain_excluded,all,250,2,0.8
44-1,NDP,government_bill,uncertain_excluded,contested,191,2,1.04712
44-1,NDP,government_bill,unknown_bill_as_government,all,250,2,0.8
44-1,NDP,government_bill,unknown_bill_as_government,contested,191,2,1.04712
44-1,NDP,government_motion,category_only,all,27,0,0.0
44-1,NDP,government_motion,category_only,contested,26,0,0.0
44-1,NDP,government_motion,documented_free_excluded,all,27,0,0.0
44-1,NDP,government_motion,documented_free_excluded,contested,26,0,0.0
44-1,NDP,government_motion,uncertain_excluded,all,27,0,0.0
44-1,NDP,government_motion,uncertain_excluded,contested,26,0,0.0
44-1,NDP,government_motion,unknown_bill_as_government,all,27,0,0.0
44-1,NDP,government_motion,unknown_bill_as_government,contested,26,0,0.0
44-1,NDP,opposition_motion,category_only,all,75,2,2.666667
44-1,NDP,opposition_motion,category_only,contested,70,2,2.857143
44-1,NDP,opposition_motion,documented_free_excluded,all,75,2,2.666667
44-1,NDP,opposition_motion,documented_free_excluded,contested,70,2,2.857143
44-1,NDP,opposition_motion,uncertain_excluded,all,75,2,2.666667
44-1,NDP,opposition_motion,uncertain_excluded,contested,70,2,2.857143
44-1,NDP,opposition_motion,unknown_bill_as_government,all,75,2,2.666667
44-1,NDP,opposition_motion,unknown_bill_as_government,contested,70,2,2.857143
44-1,NDP,private_members_business,category_only,all,140,1,0.714286
44-1,NDP,private_members_business,category_only,contested,77,1,1.298701
44-1,NDP,private_members_business,documented_free_excluded,all,140,1,0.714286
44-1,NDP,private_members_business,documented_free_excluded,contested,77,1,1.298701
44-1,NDP,private_members_business,uncertain_excluded,all,140,1,0.714286
44-1,NDP,private_members_business,uncertain_excluded,contested,77,1,1.298701
44-1,NDP,private_members_business,unknown_bill_as_government,all,140,1,0.714286
44-1,NDP,private_members_business,unknown_bill_as_government,contested,77,1,1.298701
44-1,NDP,procedural,category_only,all,135,2,1.481481
44-1,NDP,procedural,category_only,contested,122,2,1.639344
44-1,NDP,procedural,documented_free_excluded,all,135,2,1.481481
44-1,NDP,procedural,documented_free_excluded,contested,122,2,1.639344
44-1,NDP,procedural,uncertain_excluded,all,135,2,1.481481
44-1,NDP,procedural,uncertain_excluded,contested,122,2,1.639344
44-1,NDP,procedural,unknown_bill_as_government,all,135,2,1.481481
44-1,NDP,procedural,unknown_bill_as_government,contested,122,2,1.639344
44-1,NDP,supply,category_only,all,205,1,0.487805
44-1,NDP,supply,category_only,contested,202,1,0.49505
44-1,NDP,supply,documented_free_excluded,all,205,1,0.487805
44-1,NDP,supply,documented_free_excluded,contested,202,1,0.49505
44-1,NDP,supply,uncertain_excluded,all,205,1,0.487805
44-1,NDP,supply,uncertain_excluded,contested,202,1,0.49505
44-1,NDP,supply,unknown_bill_as_government,all,205,1,0.487805
44-1,NDP,supply,unknown_bill_as_government,contested,202,1,0.49505
44-1,NDP,throne_speech,category_only,all,3,1,33.333333
44-1,NDP,throne_speech,category_only,contested,3,1,33.333333
44-1,NDP,throne_speech,documented_free_excluded,all,3,1,33.333333
44-1,NDP,throne_speech,documented_free_excluded,contested,3,1,33.333333
44-1,NDP,throne_speech,uncertain_excluded,all,3,1,33.333333
44-1,NDP,throne_speech,uncertain_excluded,contested,3,1,33.333333
44-1,NDP,throne_speech,unknown_bill_as_government,all,3,1,33.333333
44-1,NDP,throne_speech,unknown_bill_as_government,contested,3,1,33.333333
45-1,Bloc Québécois,appointment,category_only,all,1,0,0.0
45-1,Bloc Québécois,appointment,category_only,contested,1,0,0.0
45-1,Bloc Québécois,appointment,documented_free_excluded,all,1,0,0.0
45-1,Bloc Québécois,appointment,documented_free_excluded,contested,1,0,0.0
45-1,Bloc Québécois,appointment,uncertain_excluded,all,1,0,0.0
45-1,Bloc Québécois,appointment,uncertain_excluded,contested,1,0,0.0
45-1,Bloc Québécois,appointment,unknown_bill_as_government,all,1,0,0.0
45-1,Bloc Québécois,appointment,unknown_bill_as_government,contested,1,0,0.0
45-1,Bloc Québécois,committee_report,category_only,all,6,0,0.0
45-1,Bloc Québécois,committee_report,category_only,contested,4,0,0.0
45-1,Bloc Québécois,committee_report,documented_free_excluded,all,6,0,0.0
45-1,Bloc Québécois,committee_report,documented_free_excluded,contested,4,0,0.0
45-1,Bloc Québécois,committee_report,uncertain_excluded,all,6,0,0.0
45-1,Bloc Québécois,committee_report,uncertain_excluded,contested,4,0,0.0
45-1,Bloc Québécois,committee_report,unknown_bill_as_government,all,6,0,0.0
45-1,Bloc Québécois,committee_report,unknown_bill_as_government,contested,4,0,0.0
45-1,Bloc Québécois,government_bill,category_only,all,60,0,0.0
45-1,Bloc Québécois,government_bill,category_only,contested,49,0,0.0
45-1,Bloc Québécois,government_bill,documented_free_excluded,all,60,0,0.0
45-1,Bloc Québécois,government_bill,documented_free_excluded,contested,49,0,0.0
45-1,Bloc Québécois,government_bill,uncertain_excluded,all,60,0,0.0
45-1,Bloc Québécois,government_bill,uncertain_excluded,contested,49,0,0.0
45-1,Bloc Québécois,government_bill,unknown_bill_as_government,all,60,0,0.0
45-1,Bloc Québécois,government_bill,unknown_bill_as_government,contested,49,0,0.0
45-1,Bloc Québécois,government_motion,category_only,all,12,0,0.0
45-1,Bloc Québécois,government_motion,category_only,contested,12,0,0.0
45-1,Bloc Québécois,government_motion,documented_free_excluded,all,12,0,0.0
45-1,Bloc Québécois,government_motion,documented_free_excluded,contested,12,0,0.0
45-1,Bloc Québécois,government_motion,uncertain_excluded,all,12,0,0.0
45-1,Bloc Québécois,government_motion,uncertain_excluded,contested,12,0,0.0
45-1,Bloc Québécois,government_motion,unknown_bill_as_government,all,12,0,0.0
45-1,Bloc Québécois,government_motion,unknown_bill_as_government,contested,12,0,0.0
45-1,Bloc Québécois,opposition_motion,category_only,all,29,0,0.0
45-1,Bloc Québécois,opposition_motion,category_only,contested,27,0,0.0
45-1,Bloc Québécois,opposition_motion,documented_free_excluded,all,29,0,0.0
45-1,Bloc Québécois,opposition_motion,documented_free_excluded,contested,27,0,0.0
45-1,Bloc Québécois,opposition_motion,uncertain_excluded,all,29,0,0.0
45-1,Bloc Québécois,opposition_motion,uncertain_excluded,contested,27,0,0.0
45-1,Bloc Québécois,opposition_motion,unknown_bill_as_government,all,29,0,0.0
45-1,Bloc Québécois,opposition_motion,unknown_bill_as_government,contested,27,0,0.0
45-1,Bloc Québécois,private_members_business,category_only,all,23,0,0.0
45-1,Bloc Québécois,private_members_business,category_only,contested,18,0,0.0
45-1,Bloc Québécois,private_members_business,documented_free_excluded,all,23,0,0.0
45-1,Bloc Québécois,private_members_business,documented_free_excluded,contested,18,0,0.0
45-1,Bloc Québécois,private_members_business,uncertain_excluded,all,23,0,0.0
45-1,Bloc Québécois,private_members_business,uncertain_excluded,contested,18,0,0.0
45-1,Bloc Québécois,private_members_business,unknown_bill_as_government,all,23,0,0.0
45-1,Bloc Québécois,private_members_business,unknown_bill_as_government,contested,18,0,0.0
45-1,Bloc Québécois,procedural,category_only,all,23,0,0.0
45-1,Bloc Québécois,procedural,category_only,contested,22,0,0.0
45-1,Bloc Québécois,procedural,documented_free_excluded,all,23,0,0.0
45-1,Bloc Québécois,procedural,documented_free_excluded,contested,22,0,0.0
45-1,Bloc Québécois,procedural,uncertain_excluded,all,23,0,0.0
45-1,Bloc Québécois,procedural,uncertain_excluded,contested,22,0,0.0
45-1,Bloc Québécois,procedural,unknown_bill_as_government,all,23,0,0.0
45-1,Bloc Québécois,procedural,unknown_bill_as_government,contested,22,0,0.0
45-1,Bloc Québécois,supply,category_only,all,16,0,0.0
45-1,Bloc Québécois,supply,category_only,contested,15,0,0.0
45-1,Bloc Québécois,supply,documented_free_excluded,all,16,0,0.0
45-1,Bloc Québécois,supply,documented_free_excluded,contested,15,0,0.0
45-1,Bloc Québécois,supply,uncertain_excluded,all,16,0,0.0
45-1,Bloc Québécois,supply,uncertain_excluded,contested,15,0,0.0
45-1,Bloc Québécois,supply,unknown_bill_as_government,all,16,0,0.0
45-1,Bloc Québécois,supply,unknown_bill_as_government,contested,15,0,0.0
45-1,Bloc Québécois,throne_speech,category_only,all,3,0,0.0
45-1,Bloc Québécois,throne_speech,category_only,contested,1,0,0.0
45-1,Bloc Québécois,throne_speech,documented_free_excluded,all,3,0,0.0
45-1,Bloc Québécois,throne_speech,documented_free_excluded,contested,1,0,0.0
45-1,Bloc Québécois,throne_speech,uncertain_excluded,all,3,0,0.0
45-1,Bloc Québécois,throne_speech,uncertain_excluded,contested,1,0,0.0
45-1,Bloc Québécois,throne_speech,unknown_bill_as_government,all,3,0,0.0
45-1,Bloc Québécois,throne_speech,unknown_bill_as_government,contested,1,0,0.0
