session,division,party,date,governing,category,stage,bill,bill_type_source,whip_status,member_scope,source_id,majority_defined,dissenters,binary_members,contested,subject
45-1,57,Liberal,2025-12-11T15:30:00,True,government_bill,report_stage,C-12,legisinfo,category_proxy_other,unknown,,True,0,168,False,"Bill C-12, An Act respecting certain measures relating to the security of Canada's borders and the integrity of the Canadian immigration system and respecting other related security measures (report stage amendment) (Motion No. 2)"
45-1,57,NDP,2025-12-11T15:30:00,False,government_bill,report_stage,C-12,legisinfo,category_proxy_other,unknown,,True,0,7,False,"Bill C-12, An Act respecting certain measures relating to the security of Canada's borders and the integrity of the Canadian immigration system and respecting other related security measures (report stage amendment) (Motion No. 2)"
45-1,57,Bloc Québécois,2025-12-11T15:30:00,False,government_bill,report_stage,C-12,legisinfo,category_proxy_other,unknown,,True,0,20,False,"Bill C-12, An Act respecting certain measures relating to the security of Canada's borders and the integrity of the Canadian immigration system and respecting other related security measures (report stage amendment) (Motion No. 2)"
45-1,57,Green Party,2025-12-11T15:30:00,False,government_bill,report_stage,C-12,legisinfo,category_proxy_other,unknown,,True,0,1,False,"Bill C-12, An Act respecting certain measures relating to the security of Canada's borders and the integrity of the Canadian immigration system and respecting other related security measures (report stage amendment) (Motion No. 2)"
45-1,58,Conservative,2025-12-11T15:45:00,False,government_bill,report_stage,C-12,legisinfo,category_proxy_other,unknown,,True,0,139,False,"Bill C-12, An Act respecting certain measures relating to the security of Canada's borders and the integrity of the Canadian immigration system and respecting other related security measures (report stage amendment) (Motion No. 22)"
45-1,58,Liberal,2025-12-11T15:45:00,True,government_bill,report_stage,C-12,legisinfo,category_proxy_other,unknown,,True,0,168,False,"Bill C-12, An Act respecting certain measures relating to the security of Canada's borders and the integrity of the Canadian immigration system and respecting other related security measures (report stage amendment) (Motion No. 22)"
45-1,58,NDP,2025-12-11T15:45:00,False,government_bill,report_stage,C-12,legisinfo,category_proxy_other,unknown,,True,0,7,False,"Bill C-12, An Act respecting certain measures relating to the security of Canada's borders and the integrity of the Canadian immigration system and respecting other related security measures (report stage amendment) (Motion No. 22)"
45-1,58,Bloc Québécois,2025-12-11T15:45:00,False,government_bill,report_stage,C-12,legisinfo,category_proxy_other,unknown,,True,0,20,False,"Bill C-12, An Act respecting certain measures relating to the security of Canada's borders and the integrity of the Canadian immigration system and respecting other related security measures (report stage amendment) (Motion No. 22)"
45-1,58,Green Party,2025-12-11T15:45:00,False,government_bill,report_stage,C-12,legisinfo,category_proxy_other,unknown,,True,0,1,False,"Bill C-12, An Act respecting certain measures relating to the security of Canada's borders and the integrity of the Canadian immigration system and respecting other related security measures (report stage amendment) (Motion No. 22)"
45-1,59,Conservative,2025-12-11T16:00:00,False,government_bill,report_stage,C-12,legisinfo,category_proxy_other,unknown,,True,0,139,False,"Bill C-12, An Act respecting certain measures relating to the security of Canada's borders and the integrity of the Canadian immigration system and respecting other related security measures (report stage amendment) (Motion No. 48)"
45-1,59,Liberal,2025-12-11T16:00:00,True,government_bill,report_stage,C-12,legisinfo,category_proxy_other,unknown,,True,0,168,False,"Bill C-12, An Act respecting certain measures relating to the security of Canada's borders and the integrity of the Canadian immigration system and respecting other related security measures (report stage amendment) (Motion No. 48)"
45-1,59,NDP,2025-12-11T16:00:00,False,government_bill,report_stage,C-12,legisinfo,category_proxy_other,unknown,,True,0,7,False,"Bill C-12, An Act respecting certain measures relating to the security of Canada's borders and the integrity of the Canadian immigration system and respecting other related security measures (report stage amendment) (Motion No. 48)"
45-1,59,Bloc Québécois,2025-12-11T16:00:00,False,government_bill,report_stage,C-12,legisinfo,category_proxy_other,unknown,,True,0,20,False,"Bill C-12, An Act respecting certain measures relating to the security of Canada's borders and the integrity of the Canadian immigration system and respecting other related security measures (report stage amendment) (Motion No. 48)"
45-1,59,Green Party,2025-12-11T16:00:00,False,government_bill,report_stage,C-12,legisinfo,category_proxy_other,unknown,,True,0,1,False,"Bill C-12, An Act respecting certain measures relating to the security of Canada's borders and the integrity of the Canadian immigration system and respecting other related security measures (report stage amendment) (Motion No. 48)"
45-1,60,Conservative,2026-01-28T15:15:00,False,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,137,True,Opposition Motion (Canadian economic sovereignty)
45-1,60,Liberal,2026-01-28T15:15:00,True,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,167,True,Opposition Motion (Canadian economic sovereignty)
45-1,60,NDP,2026-01-28T15:15:00,False,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,7,True,Opposition Motion (Canadian economic sovereignty)
45-1,60,Bloc Québécois,2026-01-28T15:15:00,False,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,22,True,Opposition Motion (Canadian economic sovereignty)
45-1,60,Green Party,2026-01-28T15:15:00,False,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,1,True,Opposition Motion (Canadian economic sovereignty)
45-1,61,Conservative,2026-01-28T15:30:00,False,private_members_business,second_reading,C-228,legisinfo,category_proxy_private,unknown,,True,2,137,True,"2nd reading of Bill C-228, An Act to amend the Department of Foreign Affairs, Trade and Development Act (prior review of treaties by Parliament)"
45-1,61,Liberal,2026-01-28T15:30:00,True,private_members_business,second_reading,C-228,legisinfo,category_proxy_private,unknown,,True,0,167,True,"2nd reading of Bill C-228, An Act to amend the Department of Foreign Affairs, Trade and Development Act (prior review of treaties by Parliament)"
45-1,61,NDP,2026-01-28T15:30:00,False,private_members_business,second_reading,C-228,legisinfo,category_proxy_private,unknown,,True,0,7,True,"2nd reading of Bill C-228, An Act to amend the Department of Foreign Affairs, Trade and Development Act (prior review of treaties by Parliament)"
45-1,61,Bloc Québécois,2026-01-28T15:30:00,False,private_members_business,second_reading,C-228,legisinfo,category_proxy_private,unknown,,True,0,22,True,"2nd reading of Bill C-228, An Act to amend the Department of Foreign Affairs, Trade and Development Act (prior review of treaties by Parliament)"
45-1,61,Green Party,2026-01-28T15:30:00,False,private_members_business,second_reading,C-228,legisinfo,category_proxy_private,unknown,,True,0,1,True,"2nd reading of Bill C-228, An Act to amend the Department of Foreign Affairs, Trade and Development Act (prior review of treaties by Parliament)"
45-1,62,Conservative,2026-02-02T15:15:00,False,government_bill,second_reading,C-18,legisinfo,category_proxy_other,unknown,,True,0,139,False,"2nd reading of Bill C-18, An Act to implement the Comprehensive Economic Partnership Agreement between Canada and Indonesia"
45-1,62,Liberal,2026-02-02T15:15:00,True,government_bill,second_reading,C-18,legisinfo,category_proxy_other,unknown,,True,0,165,False,"2nd reading of Bill C-18, An Act to implement the Comprehensive Economic Partnership Agreement between Canada and Indonesia"
45-1,62,NDP,2026-02-02T15:15:00,False,government_bill,second_reading,C-18,legisinfo,category_proxy_other,unknown,,True,0,6,False,"2nd reading of Bill C-18, An Act to implement the Comprehensive Economic Partnership Agreement between Canada and Indonesia"
45-1,62,Bloc Québécois,2026-02-02T15:15:00,False,government_bill,second_reading,C-18,legisinfo,category_proxy_other,unknown,,True,0,22,False,"2nd reading of Bill C-18, An Act to implement the Comprehensive Economic Partnership Agreement between Canada and Indonesia"
45-1,62,Green Party,2026-02-02T15:15:00,False,government_bill,second_reading,C-18,legisinfo,category_proxy_other,unknown,,True,0,1,False,"2nd reading of Bill C-18, An Act to implement the Comprehensive Economic Partnership Agreement between Canada and Indonesia"
45-1,63,Conservative,2026-02-04T15:15:00,False,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,137,True,Opposition Motion (Food affordability)
45-1,63,Liberal,2026-02-04T15:15:00,True,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,166,True,Opposition Motion (Food affordability)
45-1,63,NDP,2026-02-04T15:15:00,False,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,6,True,Opposition Motion (Food affordability)
45-1,63,Bloc Québécois,2026-02-04T15:15:00,False,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,22,True,Opposition Motion (Food affordability)
45-1,63,Green Party,2026-02-04T15:15:00,False,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,1,True,Opposition Motion (Food affordability)
45-1,64,Conservative,2026-02-04T15:45:00,False,private_members_business,second_reading,C-222,legisinfo,category_proxy_private,unknown,,True,0,137,False,"2nd reading of Bill C-222, An Act to amend the Employment Insurance Act and the Canada Labour Code (death of a child)"
45-1,64,Liberal,2026-02-04T15:45:00,True,private_members_business,second_reading,C-222,legisinfo,category_proxy_private,unknown,,True,0,166,False,"2nd reading of Bill C-222, An Act to amend the Employment Insurance Act and the Canada Labour Code (death of a child)"
45-1,64,NDP,2026-02-04T15:45:00,False,private_members_business,second_reading,C-222,legisinfo,category_proxy_private,unknown,,True,0,5,False,"2nd reading of Bill C-222, An Act to amend the Employment Insurance Act and the Canada Labour Code (death of a child)"
45-1,64,Bloc Québécois,2026-02-04T15:45:00,False,private_members_business,second_reading,C-222,legisinfo,category_proxy_private,unknown,,True,0,22,False,"2nd reading of Bill C-222, An Act to amend the Employment Insurance Act and the Canada Labour Code (death of a child)"
45-1,64,Green Party,2026-02-04T15:45:00,False,private_members_business,second_reading,C-222,legisinfo,category_proxy_private,unknown,,True,0,1,False,"2nd reading of Bill C-222, An Act to amend the Employment Insurance Act and the Canada Labour Code (death of a child)"
45-1,65,Conservative,2026-02-04T16:00:00,False,private_members_business,second_reading,C-245,legisinfo,category_proxy_private,unknown,,True,0,137,True,"2nd reading of Bill C-245, An Act to amend the Canadian Multiculturalism Act (non-application in Quebec)"
45-1,65,Liberal,2026-02-04T16:00:00,True,private_members_business,second_reading,C-245,legisinfo,category_proxy_private,unknown,,True,0,163,True,"2nd reading of Bill C-245, An Act to amend the Canadian Multiculturalism Act (non-application in Quebec)"
45-1,65,NDP,2026-02-04T16:00:00,False,private_members_business,second_reading,C-245,legisinfo,category_proxy_private,unknown,,True,0,6,True,"2nd reading of Bill C-245, An Act to amend the Canadian Multiculturalism Act (non-application in Quebec)"
45-1,65,Bloc Québécois,2026-02-04T16:00:00,False,private_members_business,second_reading,C-245,legisinfo,category_proxy_private,unknown,,True,0,22,True,"2nd reading of Bill C-245, An Act to amend the Canadian Multiculturalism Act (non-application in Quebec)"
45-1,65,Green Party,2026-02-04T16:00:00,False,private_members_business,second_reading,C-245,legisinfo,category_proxy_private,unknown,,True,0,1,True,"2nd reading of Bill C-245, An Act to amend the Canadian Multiculturalism Act (non-application in Quebec)"
45-1,66,Conservative,2026-02-09T15:15:00,False,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,135,False,Opposition Motion (Apology to those whose land was expropriated in Mirabel)
45-1,66,Liberal,2026-02-09T15:15:00,True,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,166,False,Opposition Motion (Apology to those whose land was expropriated in Mirabel)
45-1,66,NDP,2026-02-09T15:15:00,False,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,6,False,Opposition Motion (Apology to those whose land was expropriated in Mirabel)
45-1,66,Bloc Québécois,2026-02-09T15:15:00,False,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,22,False,Opposition Motion (Apology to those whose land was expropriated in Mirabel)
45-1,66,Green Party,2026-02-09T15:15:00,False,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,1,False,Opposition Motion (Apology to those whose land was expropriated in Mirabel)
45-1,67,Conservative,2026-02-12T15:15:00,False,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,131,True,Opposition Motion (Serious crimes and refugee claims)
45-1,67,Liberal,2026-02-12T15:15:00,True,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,161,True,Opposition Motion (Serious crimes and refugee claims)
45-1,67,NDP,2026-02-12T15:15:00,False,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,7,True,Opposition Motion (Serious crimes and refugee claims)
45-1,67,Bloc Québécois,2026-02-12T15:15:00,False,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,22,True,Opposition Motion (Serious crimes and refugee claims)
45-1,67,Green Party,2026-02-12T15:15:00,False,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,1,True,Opposition Motion (Serious crimes and refugee claims)
45-1,68,Conservative,2026-02-12T15:30:00,False,private_members_business,second_reading,C-227,legisinfo,category_proxy_private,unknown,,True,0,130,True,"2nd reading of Bill C-227, An Act to establish a national strategy on housing for young Canadians"
45-1,68,Liberal,2026-02-12T15:30:00,True,private_members_business,second_reading,C-227,legisinfo,category_proxy_private,unknown,,True,0,161,True,"2nd reading of Bill C-227, An Act to establish a national strategy on housing for young Canadians"
45-1,68,NDP,2026-02-12T15:30:00,False,private_members_business,second_reading,C-227,legisinfo,category_proxy_private,unknown,,True,0,7,True,"2nd reading of Bill C-227, An Act to establish a national strategy on housing for young Canadians"
45-1,68,Bloc Québécois,2026-02-12T15:30:00,False,private_members_business,second_reading,C-227,legisinfo,category_proxy_private,unknown,,True,0,22,True,"2nd reading of Bill C-227, An Act to establish a national strategy on housing for young Canadians"
